"";"First.Object";"Second.Object";"similaridade"
"3089";"cd.[6314]";"cd.[8464]";0,931122443505696
"3090";"cd.[6722]";"cd.[7707]";1
"3091";"cd.[3722]";"cd.[8453]";0,962912080543382
"3092";"cd.[6719]";"cd.[8453]";0,975274726748466
"3093";"cd.[3722]";"cd.[6719]";0,986607136470931
"3094";"cd.[101756]";"cd.[102013]";0,910714285714286
"3095";"cd.[7606]";"cd.[8538]";1
"3096";"cd.[101821]";"cd.[105944]";0,855442174843379
"3097";"cd.[103846]";"cd.[105944]";0,906832299062184
"3098";"cd.[101821]";"cd.[103846]";0,906832299062184
"3099";"cd.[100054]";"cd.[100856]";0,845649106161935
"3100";"cd.[100054]";"cd.[105076]";0,909722230264119
"3101";"cd.[100054]";"cd.[104310]";0,866810968944005
"3102";"cd.[100856]";"cd.[105076]";0,881939936961447
"3103";"cd.[100856]";"cd.[104310]";0,941284011517252
"3104";"cd.[104310]";"cd.[105076]";0,90807823411056
"3105";"cd.[7671]";"cd.[8759]";1
"3106";"cd.[5360]";"cd.[8430]";0,925087109208107
"3107";"cd.[7540]";"cd.[7542]";0,905462171350207
"3108";"cd.[7542]";"cd.[8823]";0,952380942446845
"3109";"cd.[7540]";"cd.[8823]";0,91491596187864
"3110";"cd.[7920]";"cd.[8494]";0,933673473341124
"3111";"cd.[6382]";"cd.[7920]";1
"3112";"cd.[6382]";"cd.[8494]";0,933673473341124
"3113";"cd.[103888]";"cd.[108274]";0,920634925365448
"3114";"cd.[9348]";"cd.[9485]";0,967261899794851
"3115";"cd.[5477]";"cd.[9076]";1
"3116";"cd.[5477]";"cd.[8368]";1
"3117";"cd.[8368]";"cd.[9076]";1
"3118";"cd.[5664]";"cd.[8717]";0,913419910839626
"3119";"cd.[104610]";"cd.[105320]";0,988839285714286
"3120";"cd.[4419]";"cd.[7644]";1
"3121";"cd.[102361]";"cd.[103634]";0,968894000564303
"3122";"cd.[5731]";"cd.[8779]";1
"3123";"cd.[101564]";"cd.[108252]";0,932539686560631
"3124";"cd.[7980]";"cd.[9790]";0,969406513231141
"3125";"cd.[7604]";"cd.[9790]";0,978991597890854
"3126";"cd.[7604]";"cd.[7980]";0,969406513231141
"3127";"cd.[2813]";"cd.[3155]";0,983766227960587
"3128";"cd.[7061]";"cd.[7469]";1
"3129";"cd.[5921]";"cd.[8423]";1
"3130";"cd.[5988]";"cd.[8859]";1
"3131";"cd.[6358]";"cd.[9694]";0,992236026695796
"3132";"cd.[5010]";"cd.[5205]";0,963624339018549
"3133";"cd.[2139]";"cd.[3296]";0,943609024797167
"3134";"cd.[2440]";"cd.[5443]";1
"3135";"cd.[2781]";"cd.[9669]";1
"3136";"cd.[4508]";"cd.[9662]";1
"3137";"cd.[5025]";"cd.[9863]";0,982142852885383
"3138";"cd.[8114]";"cd.[8659]";1
"3139";"cd.[4297]";"cd.[4306]";0,978571429848671
"3140";"cd.[4297]";"cd.[8636]";1
"3141";"cd.[4306]";"cd.[8636]";0,978571429848671
"3142";"cd.[103663]";"cd.[103676]";0,922360245670591
"3143";"cd.[103663]";"cd.[103672]";0,902597399694579
"3144";"cd.[103672]";"cd.[103676]";0,883540368505887
"3145";"cd.[2807]";"cd.[7064]";0,986263737082481
"3146";"cd.[6316]";"cd.[7311]";1
"3147";"cd.[8890]";"cd.[9063]";0,985119051166943
"3148";"cd.[6802]";"cd.[8890]";0,985119051166943
"3149";"cd.[6802]";"cd.[9063]";1
"3150";"cd.[10314]";"cd.[2427]";0,931231973426683
"3151";"cd.[10314]";"cd.[8640]";0,962481973426683
"3152";"cd.[2427]";"cd.[8640]";0,96875
"3153";"cd.[9614]";"cd.[9678]";1
"3154";"cd.[3678]";"cd.[4266]";1
"3155";"cd.[4266]";"cd.[6690]";1
"3156";"cd.[3678]";"cd.[6690]";1
"3157";"cd.[8919]";"cd.[9083]";1
"3158";"cd.[7859]";"cd.[9798]";1
"3159";"cd.[7037]";"cd.[7237]";0,980158731341362
"3160";"cd.[4676]";"cd.[5746]";0,919642857142857
"3161";"cd.[8274]";"cd.[8805]";1
"3162";"cd.[102762]";"cd.[103690]";0,902597399694579
"3163";"cd.[105518]";"cd.[107620]";0,919183403253555
"3164";"cd.[10361]";"cd.[5426]";0,960317462682724
"3165";"cd.[10361]";"cd.[7869]";0,960317462682724
"3166";"cd.[5426]";"cd.[7869]";1
"3167";"cd.[5324]";"cd.[7847]";1
"3168";"cd.[10301]";"cd.[6246]";1
"3169";"cd.[101515]";"cd.[101521]";0,903474907789912
"3170";"cd.[4178]";"cd.[7199]";1
"3171";"cd.[3096]";"cd.[3123]";0,959150318588529
"3172";"cd.[5238]";"cd.[8297]";0,916730314493179
"3173";"cd.[6663]";"cd.[6665]";1
"3174";"cd.[4895]";"cd.[9209]";1
"3175";"cd.[10652]";"cd.[9640]";1
"3176";"cd.[5912]";"cd.[8949]";0,967032968997955
"3177";"cd.[101465]";"cd.[108771]";0,883004927209445
"3178";"cd.[103668]";"cd.[108771]";0,888392857142857
"3179";"cd.[108771]";"cd.[108962]";0,917582422494888
"3180";"cd.[101465]";"cd.[103668]";0,910714285714286
"3181";"cd.[101465]";"cd.[108962]";0,913793099778039
"3182";"cd.[103668]";"cd.[108962]";0,893973214285714
"3183";"cd.[7918]";"cd.[9172]";1
"3184";"cd.[10449]";"cd.[6162]";0,9702380916902
"3185";"cd.[3931]";"cd.[5754]";1
"3186";"cd.[6568]";"cd.[9557]";1
"3187";"cd.[3757]";"cd.[6377]";0,951923074466842
"3188";"cd.[104051]";"cd.[108932]";0,927248678037098
"3189";"cd.[104051]";"cd.[108843]";0,902597399694579
"3190";"cd.[103114]";"cd.[104051]";0,901785712156977
"3191";"cd.[108843]";"cd.[108932]";0,924242421984673
"3192";"cd.[103114]";"cd.[108932]";0,867724872061184
"3193";"cd.[103114]";"cd.[108843]";0,853896104863712
"3194";"cd.[4384]";"cd.[5657]";1
"3195";"cd.[7622]";"cd.[8349]";1
"3196";"cd.[2252]";"cd.[4733]";1
"3197";"cd.[4586]";"cd.[7633]";0,948099696210453
"3198";"cd.[3192]";"cd.[7923]";1
"3199";"cd.[4395]";"cd.[8725]";0,962912080543382
"3200";"cd.[6948]";"cd.[7365]";0,982142844370433
"3201";"cd.[104872]";"cd.[109651]";0,904295046414648
"3202";"cd.[7350]";"cd.[8473]";1
"3203";"cd.[7288]";"cd.[7483]";0,976851855005537
"3204";"cd.[10938]";"cd.[11125]";1
"3205";"cd.[6925]";"cd.[6926]";0,969047618763788
"3206";"cd.[102970]";"cd.[108596]";0,906015034232821
"3207";"cd.[102670]";"cd.[104343]";0,943510730351721
"3208";"cd.[6102]";"cd.[9115]";0,944324188998767
"3209";"cd.[7525]";"cd.[8995]";0,939732142857143
"3210";"cd.[9333]";"cd.[9450]";0,988839285714286
"3211";"cd.[6771]";"cd.[8507]";1
"3212";"cd.[8609]";"cd.[9130]";0,978556164673397
"3213";"cd.[3670]";"cd.[4441]";0,951785721949169
"3214";"cd.[7346]";"cd.[7719]";1
"3215";"cd.[4851]";"cd.[7708]";1
"3216";"cd.[6272]";"cd.[7460]";1
"3217";"cd.[8043]";"cd.[8234]";1
"3218";"cd.[11150]";"cd.[8901]";0,983766238604273
"3219";"cd.[9327]";"cd.[9412]";0,965437789048467
"3220";"cd.[102697]";"cd.[103567]";0,906084659908499
"3221";"cd.[100128]";"cd.[102309]";0,904513891254153
"3222";"cd.[6944]";"cd.[9868]";0,941558439816747
"3223";"cd.[8311]";"cd.[8312]";1
"3224";"cd.[101873]";"cd.[102984]";0,923469381672995
"3225";"cd.[4348]";"cd.[7170]";0,982993198292596
"3226";"cd.[101502]";"cd.[109469]";0,923469381672995
"3227";"cd.[8668]";"cd.[8843]";1
"3228";"cd.[4145]";"cd.[4886]";0,959029065711158
"3229";"cd.[103424]";"cd.[108429]";0,901191979646683
"3230";"cd.[5776]";"cd.[9008]";1
"3231";"cd.[101983]";"cd.[108733]";0,905462179865156
"3232";"cd.[3383]";"cd.[6969]";0,991883113980293
"3233";"cd.[2406]";"cd.[7291]";0,990758140172277
"3234";"cd.[4292]";"cd.[8795]";1
"3235";"cd.[4481]";"cd.[6716]";1
"3236";"cd.[10293]";"cd.[7599]";0,948979594877788
"3237";"cd.[10253]";"cd.[10368]";0,912337669304439
"3238";"cd.[7211]";"cd.[7614]";0,940476183380399
"3239";"cd.[105901]";"cd.[107999]";0,892857138599668
"3240";"cd.[102948]";"cd.[105901]";0,906015034232821
"3241";"cd.[102948]";"cd.[107999]";0,907142860548837
"3242";"cd.[9713]";"cd.[9738]";1
"3243";"cd.[10061]";"cd.[3517]";1
"3244";"cd.[5394]";"cd.[5418]";0,9627614234175
"3245";"cd.[2004]";"cd.[3710]";1
"3246";"cd.[8778]";"cd.[9060]";1
"3247";"cd.[2619]";"cd.[6174]";1
"3248";"cd.[100558]";"cd.[105131]";0,913865540708814
"3249";"cd.[4563]";"cd.[5122]";0,931417075651033
"3250";"cd.[101554]";"cd.[108329]";0,932256234543664
"3251";"cd.[7404]";"cd.[7405]";1
"3252";"cd.[2317]";"cd.[4988]";0,910808771848679
"3253";"cd.[2957]";"cd.[3106]";0,928571432828903
"3254";"cd.[9588]";"cd.[9811]";1
"3255";"cd.[4709]";"cd.[4710]";1
"3256";"cd.[6547]";"cd.[6741]";1
"3257";"cd.[100358]";"cd.[103646]";1
"3258";"cd.[100708]";"cd.[101442]";0,9227678584201
"3259";"cd.[4975]";"cd.[5889]";0,987903226166964
"3260";"cd.[5577]";"cd.[8990]";0,981249995529652
"3261";"cd.[103676]";"cd.[108771]";0,759853597730398
"3262";"cd.[101613]";"cd.[108771]";0,851102944463492
"3263";"cd.[104424]";"cd.[108771]";0,734504502266645
"3264";"cd.[101613]";"cd.[103676]";0,710171565413475
"3265";"cd.[103676]";"cd.[104424]";0,818601188560327
"3266";"cd.[101613]";"cd.[104424]";0,842830877751112
"3267";"cd.[3475]";"cd.[8592]";0,910084555546443
"3268";"cd.[4441]";"cd.[8151]";0,909855771809816
"3269";"cd.[3670]";"cd.[4441]";0,941666670143604
"3270";"cd.[4441]";"cd.[7769]";0,925925930341085
"3271";"cd.[4441]";"cd.[7515]";0,981249995529652
"3272";"cd.[3670]";"cd.[8151]";0,865384601056576
"3273";"cd.[7769]";"cd.[8151]";0,835781702150901
"3274";"cd.[7515]";"cd.[8151]";0,895432695746422
"3275";"cd.[3670]";"cd.[7769]";0,867592600484689
"3276";"cd.[3670]";"cd.[7515]";0,960416663438082
"3277";"cd.[7515]";"cd.[7769]";0,907175925870736
"3278";"cd.[8224]";"cd.[8754]";1
"3279";"cd.[4124]";"cd.[7722]";0,895833333333333
"3280";"cd.[4124]";"cd.[6737]";0,895833333333333
"3281";"cd.[6737]";"cd.[7722]";1
"3282";"cd.[4179]";"cd.[4732]";0,846153844147921
"3283";"cd.[4179]";"cd.[4911]";0,846153844147921
"3284";"cd.[4732]";"cd.[4911]";1
"3285";"cd.[6811]";"cd.[7429]";0,933688114086787
"3286";"cd.[6339]";"cd.[7517]";1
"3287";"cd.[7852]";"cd.[8029]";1
"3288";"cd.[10383]";"cd.[7852]";0,977941177785397
"3289";"cd.[10230]";"cd.[7852]";0,97099673996369
"3290";"cd.[6858]";"cd.[7852]";0,961192812770605
"3291";"cd.[10383]";"cd.[8029]";0,977941177785397
"3292";"cd.[10230]";"cd.[8029]";0,97099673996369
"3293";"cd.[6858]";"cd.[8029]";0,961192812770605
"3294";"cd.[10230]";"cd.[10383]";0,948937917749087
"3295";"cd.[10383]";"cd.[6858]";0,939133990556002
"3296";"cd.[10230]";"cd.[6858]";0,954248374948899
"3297";"cd.[10064]";"cd.[2819]";1
"3298";"cd.[6314]";"cd.[8464]";0,93750000372529
"3299";"cd.[4291]";"cd.[4905]";1
"3300";"cd.[6722]";"cd.[7707]";1
"3301";"cd.[3722]";"cd.[8453]";1
"3302";"cd.[6719]";"cd.[8453]";1
"3303";"cd.[3722]";"cd.[6719]";1
"3304";"cd.[6562]";"cd.[8870]";0,926736108958721
"3305";"cd.[7606]";"cd.[8538]";1
"3306";"cd.[7671]";"cd.[8759]";1
"3307";"cd.[5360]";"cd.[8430]";0,923313499738773
"3308";"cd.[7540]";"cd.[7542]";0,851973690092564
"3309";"cd.[7542]";"cd.[8823]";0,969758071005344
"3310";"cd.[7540]";"cd.[8823]";0,866776309907436
"3311";"cd.[101462]";"cd.[104009]";0,751723123093446
"3312";"cd.[101462]";"cd.[109714]";0,804093766957521
"3313";"cd.[101462]";"cd.[109608]";0,824847180396319
"3314";"cd.[104009]";"cd.[109714]";0,802347347140312
"3315";"cd.[104009]";"cd.[109608]";0,789549175649881
"3316";"cd.[109608]";"cd.[109714]";0,926209680736065
"3317";"cd.[7920]";"cd.[8494]";0,99074075371027
"3318";"cd.[6382]";"cd.[7920]";1
"3319";"cd.[6382]";"cd.[8494]";0,99074075371027
"3320";"cd.[7794]";"cd.[8890]";0,982142858207226
"3321";"cd.[8890]";"cd.[9063]";0,960878197103739
"3322";"cd.[6802]";"cd.[8890]";0,960878197103739
"3323";"cd.[7794]";"cd.[9063]";0,943021055310965
"3324";"cd.[6802]";"cd.[7794]";0,943021055310965
"3325";"cd.[6802]";"cd.[9063]";1
"3326";"cd.[6798]";"cd.[9068]";0,86197916790843
"3327";"cd.[9348]";"cd.[9485]";1
"3328";"cd.[5477]";"cd.[9076]";1
"3329";"cd.[5477]";"cd.[8368]";1
"3330";"cd.[8368]";"cd.[9076]";1
"3331";"cd.[5664]";"cd.[8717]";1
"3332";"cd.[8370]";"cd.[9876]";0,920687142759562
"3333";"cd.[4419]";"cd.[7644]";1
"3334";"cd.[102361]";"cd.[103634]";0,96370966732502
"3335";"cd.[11531]";"cd.[3134]";0,869298246999582
"3336";"cd.[3134]";"cd.[6210]";0,888279737283786
"3337";"cd.[11531]";"cd.[6210]";0,850000000248353
"3338";"cd.[5731]";"cd.[8779]";0,996173471212387
"3339";"cd.[7123]";"cd.[9038]";1
"3340";"cd.[7980]";"cd.[9790]";0,924518478413423
"3341";"cd.[7604]";"cd.[9790]";0,884292515615622
"3342";"cd.[7604]";"cd.[7980]";0,946425891170899
"3343";"cd.[7161]";"cd.[8131]";0,805007297545671
"3344";"cd.[2813]";"cd.[3155]";0,975694440305233
"3345";"cd.[7061]";"cd.[7469]";1
"3346";"cd.[102629]";"cd.[105682]";0,80729166418314
"3347";"cd.[5921]";"cd.[8423]";1
"3348";"cd.[5988]";"cd.[8859]";1
"3349";"cd.[107994]";"cd.[108153]";0,882941021273534
"3350";"cd.[6358]";"cd.[9694]";0,989583330849806
"3351";"cd.[5780]";"cd.[5782]";0,899999996026357
"3352";"cd.[5010]";"cd.[5205]";0,944556448608637
"3353";"cd.[7094]";"cd.[9189]";0,927958678454161
"3354";"cd.[2139]";"cd.[3296]";0,884191180268923
"3355";"cd.[2440]";"cd.[5443]";0,974547512829304
"3356";"cd.[2781]";"cd.[9669]";1
"3357";"cd.[4508]";"cd.[9662]";1
"3358";"cd.[5025]";"cd.[9863]";0,976190477609634
"3359";"cd.[8114]";"cd.[8659]";1
"3360";"cd.[4297]";"cd.[4306]";1
"3361";"cd.[4297]";"cd.[8636]";1
"3362";"cd.[4306]";"cd.[8636]";1
"3363";"cd.[7199]";"cd.[8683]";0,849294364452362
"3364";"cd.[4178]";"cd.[7199]";1
"3365";"cd.[4178]";"cd.[8683]";0,849294364452362
"3366";"cd.[100832]";"cd.[109238]";0,837499996647239
"3367";"cd.[103232]";"cd.[109238]";0,81666665772597
"3368";"cd.[100832]";"cd.[103232]";0,713822739198804
"3369";"cd.[1838]";"cd.[7934]";1
"3370";"cd.[2807]";"cd.[7064]";1
"3371";"cd.[6316]";"cd.[7311]";1
"3372";"cd.[7363]";"cd.[8118]";1
"3373";"cd.[6922]";"cd.[9161]";0,953125
"3374";"cd.[9614]";"cd.[9678]";1
"3375";"cd.[5830]";"cd.[8888]";0,896381571888924
"3376";"cd.[3678]";"cd.[4266]";1
"3377";"cd.[4266]";"cd.[6690]";1
"3378";"cd.[3678]";"cd.[6690]";1
"3379";"cd.[8919]";"cd.[9083]";1
"3380";"cd.[7859]";"cd.[9798]";0,966911766678095
"3381";"cd.[6354]";"cd.[8424]";0,8172619069616
"3382";"cd.[7037]";"cd.[7237]";0,958270013332367
"3383";"cd.[11530]";"cd.[5099]";0,831896550953388
"3384";"cd.[8274]";"cd.[8805]";1
"3385";"cd.[8260]";"cd.[8445]";0,939186505973339
"3386";"cd.[6944]";"cd.[7731]";0,914484138290087
"3387";"cd.[7731]";"cd.[9868]";0,81291888654232
"3388";"cd.[6944]";"cd.[9868]";0,960714288055897
"3389";"cd.[10361]";"cd.[6761]";0,881365733842055
"3390";"cd.[5426]";"cd.[6761]";0,862847216427326
"3391";"cd.[6761]";"cd.[7869]";0,847222208976746
"3392";"cd.[10361]";"cd.[5426]";0,981481482585271
"3393";"cd.[10361]";"cd.[7869]";0,90648148705562
"3394";"cd.[5426]";"cd.[7869]";0,925000004470348
"3395";"cd.[5324]";"cd.[7847]";0,956730771809816
"3396";"cd.[10301]";"cd.[6246]";0,973345592617989
"3397";"cd.[5238]";"cd.[8297]";0,927083333333333
"3398";"cd.[6663]";"cd.[6665]";0,990131583064795
"3399";"cd.[3395]";"cd.[5122]";0,863293655216694
"3400";"cd.[6756]";"cd.[8537]";0,954166654497385
"3401";"cd.[4895]";"cd.[9209]";1
"3402";"cd.[10652]";"cd.[9640]";1
"3403";"cd.[4588]";"cd.[4774]";0,952380955219269
"3404";"cd.[7192]";"cd.[7778]";1
"3405";"cd.[5912]";"cd.[8949]";1
"3406";"cd.[7918]";"cd.[9172]";1
"3407";"cd.[10449]";"cd.[6162]";0,946428574621677
"3408";"cd.[2571]";"cd.[9019]";1
"3409";"cd.[3931]";"cd.[5754]";1
"3410";"cd.[6568]";"cd.[9557]";0,975806452333927
"3411";"cd.[5746]";"cd.[8097]";0,834375001490116
"3412";"cd.[3757]";"cd.[6377]";0,936443445583185
"3413";"cd.[2427]";"cd.[8640]";0,989583330849806
"3414";"cd.[109040]";"cd.[109732]";0,72526960571607
"3415";"cd.[103832]";"cd.[109732]";0,826206143945456
"3416";"cd.[103832]";"cd.[109040]";0,812720589339733
"3417";"cd.[7622]";"cd.[8349]";0,98828125
"3418";"cd.[2252]";"cd.[4733]";1
"3419";"cd.[7008]";"cd.[8831]";1
"3420";"cd.[4586]";"cd.[7633]";0,947916657974323
"3421";"cd.[100810]";"cd.[105094]";0,84375000372529
"3422";"cd.[10240]";"cd.[7367]";0,981249995529652
"3423";"cd.[104632]";"cd.[105815]";0,890131591508786
"3424";"cd.[3192]";"cd.[7923]";1
"3425";"cd.[4395]";"cd.[8725]";0,98437500372529
"3426";"cd.[6948]";"cd.[7365]";0,986979166666667
"3427";"cd.[10312]";"cd.[9807]";0,867523153622945
"3428";"cd.[7350]";"cd.[8473]";1
"3429";"cd.[11423]";"cd.[11538]";0,825061275313298
"3430";"cd.[7288]";"cd.[7483]";1
"3431";"cd.[10938]";"cd.[11125]";1
"3432";"cd.[6925]";"cd.[6926]";0,985226042568684
"3433";"cd.[6506]";"cd.[6952]";0,859375
"3434";"cd.[6102]";"cd.[9115]";1
"3435";"cd.[7525]";"cd.[8995]";0,9695616774261
"3436";"cd.[9333]";"cd.[9450]";1
"3437";"cd.[6771]";"cd.[8507]";1
"3438";"cd.[8609]";"cd.[9130]";0,992499995976687
"3439";"cd.[4843]";"cd.[8794]";1
"3440";"cd.[7346]";"cd.[7719]";1
"3441";"cd.[4851]";"cd.[7708]";1
"3442";"cd.[5185]";"cd.[7072]";1
"3443";"cd.[10119]";"cd.[7664]";0,950216443588336
"3444";"cd.[103548]";"cd.[106936]";0,848710314681133
"3445";"cd.[10320]";"cd.[7581]";0,913404886921247
"3446";"cd.[1884]";"cd.[9542]";0,952797200530767
"3447";"cd.[6272]";"cd.[7460]";1
"3448";"cd.[8043]";"cd.[8234]";1
"3449";"cd.[11150]";"cd.[8901]";1
"3450";"cd.[9421]";"cd.[9489]";1
"3451";"cd.[9327]";"cd.[9412]";0,990624997764826
"3452";"cd.[6740]";"cd.[9193]";0,954613097012043
"3453";"cd.[10000]";"cd.[8664]";0,951766304671764
"3454";"cd.[104633]";"cd.[105276]";0,814583325137695
"3455";"cd.[7361]";"cd.[7750]";0,8125
"3456";"cd.[8265]";"cd.[9149]";0,9765625
"3457";"cd.[6992]";"cd.[7802]";0,827555661400159
"3458";"cd.[8311]";"cd.[8312]";1
"3459";"cd.[8344]";"cd.[9229]";0,964930566648642
"3460";"cd.[8364]";"cd.[8526]";1
"3461";"cd.[2823]";"cd.[4684]";0,94791666418314
"3462";"cd.[6919]";"cd.[8060]";0,979166661699613
"3463";"cd.[3539]";"cd.[4190]";1
"3464";"cd.[4348]";"cd.[7170]";0,96354166418314
"3465";"cd.[8668]";"cd.[8843]";1
"3466";"cd.[3356]";"cd.[6955]";0,962500002235174
"3467";"cd.[3792]";"cd.[8891]";0,894097228844961
"3468";"cd.[4145]";"cd.[4886]";0,994047619402409
"3469";"cd.[4184]";"cd.[6950]";0,92838541790843
"3470";"cd.[3529]";"cd.[4114]";1
"3471";"cd.[5776]";"cd.[9008]";0,842500004917383
"3472";"cd.[3383]";"cd.[6969]";0,986111111938953
"3473";"cd.[2406]";"cd.[7291]";1
"3474";"cd.[1818]";"cd.[7075]";0,872743055224419
"3475";"cd.[4292]";"cd.[8795]";1
"3476";"cd.[2577]";"cd.[2581]";0,84375000372529
"3477";"cd.[4481]";"cd.[6716]";1
"3478";"cd.[2771]";"cd.[5458]";1
"3479";"cd.[100170]";"cd.[100358]";0,850000008940697
"3480";"cd.[10293]";"cd.[7599]";0,891121023645004
"3481";"cd.[100198]";"cd.[106489]";1
"3482";"cd.[5204]";"cd.[7514]";0,881944445272287
"3483";"cd.[10253]";"cd.[10368]";0,98437500372529
"3484";"cd.[11006]";"cd.[11008]";0,84722222511967
"3485";"cd.[4108]";"cd.[7977]";0,916860815137625
"3486";"cd.[9713]";"cd.[9738]";1
"3487";"cd.[11455]";"cd.[5289]";0,86458333581686
"3488";"cd.[10061]";"cd.[3517]";0,963281251490116
"3489";"cd.[7134]";"cd.[9695]";1
"3490";"cd.[5542]";"cd.[6695]";0,965277786056201
"3491";"cd.[5394]";"cd.[5418]";0,96874999627471
"3492";"cd.[4613]";"cd.[6116]";0,989583330849806
"3493";"cd.[8778]";"cd.[9060]";1
"3494";"cd.[2890]";"cd.[2891]";0,90972222139438
"3495";"cd.[2619]";"cd.[6174]";1
"3496";"cd.[10107]";"cd.[7341]";0,991071429103613
"3497";"cd.[2188]";"cd.[8063]";0,969607839981715
"3498";"cd.[2026]";"cd.[4601]";0,907738100737333
"3499";"cd.[10578]";"cd.[10628]";0,803540421028932
"3500";"cd.[7404]";"cd.[7405]";1
"3501";"cd.[2317]";"cd.[4988]";0,987500000745058
"3502";"cd.[2957]";"cd.[3106]";0,926829271018505
"3503";"cd.[9588]";"cd.[9811]";0,96874999627471
"3504";"cd.[4709]";"cd.[4710]";1
"3505";"cd.[7344]";"cd.[8291]";0,904687501490116
"3506";"cd.[6547]";"cd.[6741]";0,94436813518405
"3507";"cd.[4975]";"cd.[5889]";0,903781980276108
"3508";"cd.[7008]";"cd.[8831]";1
"3509";"cd.[1838]";"cd.[7934]";0,913793103448276
"3510";"cd.[8224]";"cd.[8754]";1
"3511";"cd.[3529]";"cd.[4114]";1
"3512";"cd.[6316]";"cd.[7311]";0,93295019042903
"3513";"cd.[4732]";"cd.[4911]";0,913793103448276
"3514";"cd.[7363]";"cd.[8118]";0,913793103448276
"3515";"cd.[6922]";"cd.[9161]";0,961206896551724
"3516";"cd.[6948]";"cd.[7365]";0,90301724137931
"3517";"cd.[6339]";"cd.[7517]";0,913793103448276
"3518";"cd.[9614]";"cd.[9678]";0,913793103448276
"3519";"cd.[2406]";"cd.[7291]";0,928160916114676
"3520";"cd.[7794]";"cd.[9063]";0,952845011291833
"3521";"cd.[6802]";"cd.[7794]";0,866638114740109
"3522";"cd.[6802]";"cd.[9063]";0,913793103448276
"3523";"cd.[7350]";"cd.[8473]";0,913793103448276
"3524";"cd.[7288]";"cd.[7483]";0,913793103448276
"3525";"cd.[10938]";"cd.[11125]";1
"3526";"cd.[4292]";"cd.[8795]";0,913793103448276
"3527";"cd.[3678]";"cd.[4266]";1
"3528";"cd.[6925]";"cd.[6926]";0,901566380056842
"3529";"cd.[6314]";"cd.[8464]";0,948275865151964
"3530";"cd.[4291]";"cd.[4905]";0,950738914054016
"3531";"cd.[6722]";"cd.[7707]";0,913793103448276
"3532";"cd.[8919]";"cd.[9083]";0,952107277409784
"3533";"cd.[6562]";"cd.[8870]";0,939367814310666
"3534";"cd.[7606]";"cd.[8538]";1
"3535";"cd.[7671]";"cd.[8759]";0,913793103448276
"3536";"cd.[7920]";"cd.[8494]";0,992337175484361
"3537";"cd.[6382]";"cd.[7920]";1
"3538";"cd.[6382]";"cd.[8494]";0,992337175484361
"3539";"cd.[7542]";"cd.[8823]";0,974972196694078
"3540";"cd.[9333]";"cd.[9450]";0,926108373650189
"3541";"cd.[10253]";"cd.[10368]";0,98706896860024
"3542";"cd.[9348]";"cd.[9485]";1
"3543";"cd.[6771]";"cd.[8507]";1
"3544";"cd.[8274]";"cd.[8805]";1
"3545";"cd.[8609]";"cd.[9130]";0,907586203566913
"3546";"cd.[3670]";"cd.[4441]";0,9517241408085
"3547";"cd.[7346]";"cd.[7719]";1
"3548";"cd.[4851]";"cd.[7708]";0,913793103448276
"3549";"cd.[102361]";"cd.[103634]";0,969966621234499
"3550";"cd.[9713]";"cd.[9738]";0,913793103448276
"3551";"cd.[7123]";"cd.[9038]";0,913793103448276
"3552";"cd.[8260]";"cd.[8445]";0,94967159115035
"3553";"cd.[6272]";"cd.[7460]";1
"3554";"cd.[7604]";"cd.[7980]";0,955662806486261
"3555";"cd.[7852]";"cd.[8029]";1
"3556";"cd.[6858]";"cd.[7852]";0,919990984530284
"3557";"cd.[6858]";"cd.[8029]";0,919990984530284
"3558";"cd.[8043]";"cd.[8234]";1
"3559";"cd.[7134]";"cd.[9695]";0,913793103448276
"3560";"cd.[11150]";"cd.[8901]";0,923371646938653
"3561";"cd.[9421]";"cd.[9489]";0,987684729798087
"3562";"cd.[4178]";"cd.[7199]";0,913793103448276
"3563";"cd.[9327]";"cd.[9412]";0,906034480908821
"3564";"cd.[7061]";"cd.[7469]";0,913793103448276
"3565";"cd.[6663]";"cd.[6665]";0,905626137708796
"3566";"cd.[6756]";"cd.[8537]";0,962068955446112
"3567";"cd.[4588]";"cd.[4774]";0,960591135353878
"3568";"cd.[7192]";"cd.[7778]";0,913793103448276
"3569";"cd.[4613]";"cd.[6116]";0,924329498718525
"3570";"cd.[5921]";"cd.[8423]";0,913793103448276
"3571";"cd.[8778]";"cd.[9060]";1
"3572";"cd.[5988]";"cd.[8859]";0,913793103448276
"3573";"cd.[107994]";"cd.[108153]";0,90312360381258
"3574";"cd.[6719]";"cd.[8453]";0,973060344827586
"3575";"cd.[7918]";"cd.[9172]";0,913793103448276
"3576";"cd.[8311]";"cd.[8312]";0,952978055024969
"3577";"cd.[5780]";"cd.[5782]";0,917241376021813
"3578";"cd.[5010]";"cd.[5205]";0,954115681607148
"3579";"cd.[8344]";"cd.[9229]";0,970977020674738
"3580";"cd.[2781]";"cd.[9669]";0,913793103448276
"3581";"cd.[3931]";"cd.[5754]";1
"3582";"cd.[6737]";"cd.[7722]";0,913793103448276
"3583";"cd.[7404]";"cd.[7405]";0,913793103448276
"3584";"cd.[2957]";"cd.[3106]";0,939444913946349
"3585";"cd.[8114]";"cd.[8659]";1
"3586";"cd.[8364]";"cd.[8526]";0,913793103448276
